run,method,level,seed,game_seconds,workers,army_supply,supply_used,bases,minerals
Large-Language-Models-play-StarCraftII/jev_runs/long-20m-001,jev_only,2,1,1185.1785714285716,65,38,103,1,15
Large-Language-Models-play-StarCraftII/jev_runs/long-20m-001,jev_only,2,1,1190.1785714285716,65,38,103,1,15
Large-Language-Models-play-StarCraftII/jev_runs/long-20m-001,jev_only,2,1,1195.1785714285716,64,38,102,1,15
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,0.17857142857142858,8,0,8,1,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,5.178571428571429,8,0,9,1,5
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,10.178571428571429,8,0,9,1,45
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,15.178571428571429,9,0,10,1,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,20.17857142857143,9,0,10,1,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,25.17857142857143,10,0,11,1,65
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,30.17857142857143,10,0,11,1,40
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,35.17857142857143,11,0,12,1,30
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,40.17857142857143,11,0,12,1,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,45.17857142857143,11,0,12,1,105
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,50.17857142857143,12,0,12,1,45
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,55.17857142857143,12,0,13,1,40
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,60.17857142857143,12,0,13,1,90
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,65.17857142857143,13,0,13,1,130
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,70.17857142857143,13,0,14,1,130
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,75.17857142857143,14,0,14,1,40
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,80.17857142857143,14,0,15,1,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,85.17857142857143,14,0,15,1,90
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,90.17857142857143,15,0,16,1,95
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,95.17857142857143,15,0,16,1,160
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,100.17857142857143,16,0,17,1,165
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,105.17857142857143,16,0,17,1,130
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,110.17857142857143,16,0,17,1,185
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,115.17857142857143,17,0,18,1,200
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,120.17857142857143,17,0,18,1,270
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,125.17857142857143,18,0,18,1,40
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,130.17857142857144,18,0,19,1,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,135.17857142857144,18,2,21,1,10
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,140.17857142857144,19,2,21,1,85
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,145.17857142857144,19,2,21,1,165
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,150.17857142857144,19,2,21,1,240
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,155.17857142857144,19,2,21,1,310
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,160.17857142857144,19,2,21,1,385
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,165.17857142857144,19,2,21,1,65
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,170.17857142857144,19,2,22,2,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,175.17857142857144,19,2,22,2,30
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,180.17857142857144,20,2,23,2,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,185.17857142857144,20,2,23,2,110
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,190.17857142857144,20,2,23,2,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,195.17857142857144,21,2,24,2,100
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,200.17857142857144,21,4,26,2,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,205.17857142857144,22,6,28,2,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,210.17857142857144,22,6,29,2,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,215.17857142857144,22,6,29,2,150
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,220.17857142857144,23,6,30,2,25
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,225.17857142857144,23,6,30,2,100
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,230.17857142857144,23,6,30,2,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,235.17857142857144,24,8,32,2,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,240.17857142857144,24,8,33,2,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,245.17857142857144,24,8,34,2,95
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,250.17857142857144,25,10,37,2,15
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,255.17857142857144,26,10,38,2,40
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,260.17857142857144,27,10,39,2,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,265.17857142857144,28,10,40,2,105
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,270.17857142857144,29,11,42,2,105
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,275.17857142857144,29,13,44,2,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,280.17857142857144,31,13,45,2,100
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,285.17857142857144,31,13,46,2,155
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,290.17857142857144,32,15,49,2,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,295.17857142857144,33,15,50,2,40
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,300.17857142857144,33,17,52,2,30
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,305.17857142857144,34,17,53,2,90
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,310.17857142857144,35,19,56,2,45
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,315.17857142857144,36,19,57,2,115
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,320.17857142857144,37,19,57,2,145
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,325.17857142857144,38,19,57,2,110
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,330.17857142857144,38,17,55,2,160
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,335.17857142857144,38,17,55,2,175
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,340.17857142857144,37,13,51,2,160
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,345.17857142857144,37,15,53,2,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,350.17857142857144,37,15,53,2,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,355.17857142857144,38,15,53,2,220
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,360.17857142857144,38,17,55,2,275
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,365.17857142857144,38,17,55,2,430
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,370.17857142857144,38,17,55,2,570
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,375.17857142857144,38,21,59,2,485
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,380.17857142857144,38,21,60,2,515
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,385.17857142857144,38,23,63,2,135
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,390.17857142857144,38,23,63,2,245
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,395.17857142857144,40,27,68,2,85
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,400.17857142857144,40,27,69,2,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,405.17857142857144,40,29,71,2,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,410.17857142857144,42,29,73,2,85
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,415.17857142857144,42,31,75,2,100
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,420.17857142857144,43,33,77,2,40
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,425.17857142857144,44,33,77,2,250
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,430.17857142857144,44,35,79,2,280
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,435.17857142857144,44,35,79,2,40
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,440.17857142857144,44,35,81,2,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,445.17857142857144,44,35,81,2,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,450.17857142857144,46,37,84,3,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,455.17857142857144,46,39,87,3,65
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,460.17857142857144,48,41,90,3,65
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,465.17857142857144,48,41,91,3,80
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,470.17857142857144,50,43,94,3,80
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,475.17857142857144,50,45,97,3,85
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,480.17857142857144,52,45,98,3,105
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,485.17857142857144,52,47,101,3,95
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,490.17857142857144,54,47,101,3,250
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,495.17857142857144,54,51,107,3,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,500.17857142857144,54,53,109,3,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,505.17857142857144,55,55,111,3,125
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,510.17857142857144,56,55,113,3,95
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,515.1785714285714,56,53,111,3,65
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,520.1785714285714,58,49,109,3,140
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,525.1785714285714,58,48,108,3,125
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,530.1785714285714,58,42,102,3,120
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,535.1785714285714,60,41,101,3,55
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,540.1785714285714,60,37,97,3,140
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,545.1785714285714,60,33,93,3,225
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,550.1785714285714,60,29,89,3,440
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,555.1785714285714,60,35,95,3,285
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,560.1785714285714,60,37,97,3,395
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,565.1785714285714,60,39,99,3,365
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,570.1785714285714,60,37,97,3,610
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,575.1785714285714,60,37,97,3,655
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,580.1785714285714,60,41,101,3,480
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,585.1785714285714,60,45,105,3,455
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,590.1785714285714,60,47,107,3,560
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,595.1785714285714,60,51,111,3,475
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,600.1785714285714,60,51,111,3,535
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,605.1785714285714,60,53,113,3,260
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,610.1785714285714,60,57,117,3,110
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,615.1785714285714,60,59,119,4,225
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,620.1785714285714,60,59,119,4,450
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,625.1785714285714,60,61,121,4,510
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,630.1785714285714,60,67,127,4,245
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,635.1785714285714,60,69,129,4,355
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,640.1785714285714,60,71,131,4,465
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,645.1785714285714,60,71,131,4,675
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,650.1785714285714,60,81,141,4,245
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,655.1785714285714,60,85,145,4,125
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,660.1785714285714,60,85,148,4,105
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,665.1785714285714,60,89,152,4,55
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,670.1785714285714,62,89,153,4,110
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,675.1785714285714,63,91,157,4,85
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,680.1785714285714,63,91,157,4,110
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,685.1785714285714,66,93,162,4,55
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,690.1785714285714,66,95,165,4,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,695.1785714285714,67,99,169,4,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,700.1785714285714,70,101,173,4,40
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,705.1785714285714,70,103,175,4,150
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,710.1785714285714,72,105,177,4,95
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,715.1785714285714,72,105,177,4,310
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,720.1785714285714,72,109,181,4,250
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,725.1785714285714,72,115,187,4,65
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,730.1785714285714,72,119,191,4,105
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,735.1785714285714,72,121,193,4,150
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,740.1785714285714,72,123,195,4,310
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,745.1785714285714,72,121,193,4,440
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,750.1785714285714,72,121,193,4,195
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,755.1785714285714,72,125,197,4,240
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,760.1785714285714,72,127,199,5,370
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,765.1785714285714,72,127,199,5,625
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,770.1785714285714,72,127,199,5,880
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,775.1785714285714,72,127,199,5,1120
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,780.1785714285714,72,127,199,5,1365
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,785.1785714285714,72,127,199,5,1605
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,790.1785714285714,72,127,199,5,1855
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,795.1785714285714,72,127,199,5,2065
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,800.1785714285714,72,127,199,5,2300
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-hard-002,jev_gpt6,5,1,805.1785714285714,72,127,199,5,2530
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,0.17857142857142858,8,0,8,1,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,5.178571428571429,8,0,9,1,5
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,10.178571428571429,8,0,9,1,45
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,15.178571428571429,9,0,10,1,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,20.17857142857143,9,0,10,1,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,25.17857142857143,10,0,10,1,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,30.17857142857143,10,0,11,1,30
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,35.17857142857143,10,0,11,1,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,40.17857142857143,10,0,11,1,110
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,45.17857142857143,11,0,11,1,40
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,50.17857142857143,11,0,12,1,25
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,55.17857142857143,11,0,12,1,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,60.17857142857143,11,0,12,1,115
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,65.17857142857143,12,0,13,1,105
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,70.17857142857143,13,0,13,1,150
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,75.17857142857143,13,0,14,1,150
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,80.17857142857143,14,0,14,1,45
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,85.17857142857143,14,0,15,1,45
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,90.17857142857143,14,0,15,1,95
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,95.17857142857143,15,0,16,1,105
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,100.17857142857143,15,0,16,1,160
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,105.17857142857143,15,0,16,1,230
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,110.17857142857143,16,0,17,1,140
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,115.17857142857143,16,0,17,1,210
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,120.17857142857143,17,0,18,1,230
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,125.17857142857143,17,0,18,1,225
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,130.17857142857144,17,2,20,1,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,135.17857142857144,18,2,21,1,55
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,140.17857142857144,18,2,21,1,120
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,145.17857142857144,19,2,21,1,190
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,150.17857142857144,19,2,21,1,265
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,155.17857142857144,19,2,21,1,335
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,160.17857142857144,19,2,21,1,10
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,165.17857142857144,19,2,22,1,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,170.17857142857144,19,2,22,2,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,175.17857142857144,19,4,24,2,45
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,180.17857142857144,20,4,25,2,50
